id,track_name,track_artist,track_album_name,track_album_release_date,track_popularity,tempo,loudness,danceability
597,Murder She Wrote,Chaka Demus & Pliers,Tease Me,1993-01-01,0.0,0.2855788955188518,0.7675018914949486,0.8861209964412812
598,Buffalo Soldier,Bob Marley & The Wailers,Confrontation,1983-05-23,0.0625,0.46625265770062924,0.7786728381325383,0.940688018979834
599,Still D.R.E.,"Dr. Dre, Snoop Dogg",2001,1999-11-16,0.40625,0.27512891017127755,0.8972361920868753,0.8066429418742584
600,Hypnotize - 2014 Remaster,The Notorious B.I.G.,Life After Death (2014 Remastered Edition),1997-03-04,0.3125,0.2783087983140358,0.8946548578040857,0.9074733096085409
601,Doo Wop (That Thing),Ms. Lauryn Hill,The Miseducation of Lauryn Hill,1998-08-25,0.1875,0.3156818366036302,0.772553295651787,0.4733096085409253
602,Do For Love,2Pac,R U Still Down? [Remember Me],1997-01-01,0.1875,0.2849117425163516,0.8914059370688505,0.8754448398576512
603,"Shook Ones, Pt. II",Mobb Deep,The Infamous,1995-04-25,0.1875,0.2777850520316992,0.8271618674618364,0.7437722419928825
604,I Got 5 On It,"Luniz, Michael Marshall",Operation Stackola,1995-07-04,0.15625,0.7777258188211968,0.7954070052071744,0.5314353499406879
605,Still Not a Player (feat. Joe) - Radio Version,"Big Pun, Joe",Capital Punishment,1998-04-28,0.125,0.2794311117761858,0.8261382349014198,0.9062870699881375
606,Juicy - 2005 Remaster,The Notorious B.I.G.,Ready to Die (The Remaster),1994-09-13,0.15625,0.29153962701782615,0.867951399706262,0.8932384341637011
608,C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],1993-11-09,0.125,0.8213339319005133,0.7138946993635676,0.4460260972716489
609,Insane in the Brain,Cypress Hill,Black Sunday,1993-07-20,0.0625,0.3304527287804819,0.7377720414793716,0.9027283511269276
610,ATLiens,Outkast,ATLiens,1996-08-27,0.0625,0.29765623538654357,0.9081623570252348,0.9276393831553974
611,N.Y. State of Mind,Nas,Illmatic,1994-04-19,0.0625,0.216943192233591,0.86699452579109,0.627520759193357
612,Check Yo Self - Remix,"Ice Cube, Das EFX",Bootlegs And B-Sides,1994-11-22,0.03125,0.32461669877730187,0.8228003026391918,0.9466192170818505
613,Dear Mama,2Pac,Me Against The World,1995-03-14,0.0,0.21704295343022645,0.812675241443767,0.7556346381969158
614,Survival of the Fittest,Mobb Deep,The Infamous,1995-04-25,0.0,0.2838393096525194,0.8582046375005564,0.8030842230130485
615,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"The Notorious B.I.G., Mase, Diddy",Life After Death (2014 Remastered Edition),1997-03-04,0.125,0.3443694157111416,0.8709110329787708,0.8410438908659549
616,Can I Kick It?,A Tribe Called Quest,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),1990-04-17,0.0,0.29527443681686977,0.8254929013307224,0.8446026097271647
617,Keep Ya Head Up,2Pac,Strictly 4 My N.I.G.G.A.Z...,1993-02-16,0.0,0.7670638409307722,0.8151230584360676,0.5480427046263344
619,Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),1985-02-25,0.53125,0.39132576395253865,0.7020339133917843,0.6037959667852906
620,Don't Stop Believin',Journey,The Essential Journey,2001-10-16,0.125,0.43611230616711255,0.8130535404334862,0.4211150652431791
623,Dancing In the Dark,Bruce Springsteen,Born In The U.S.A.,1984-06-04,0.4375,0.6198786654445922,0.8456762650763274,0.46381969157769865
624,You Give Love A Bad Name,Bon Jovi,Slippery When Wet,1986-08-16,0.40625,0.45827799704457467,0.9056032756241934,0.4804270462633452
625,Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),1984-11-05,0.375,0.5600655929867879,0.8331033868886022,0.4424673784104388
627,Under Pressure - Remastered 2011,"Queen, David Bowie",Hot Space (2011 Remaster),1982-05-03,0.34375,0.4021623239370758,0.797276247274022,0.6346381969157769
629,Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You (2009 Re-Mastered),1981-08-24,0.25,0.45594607907321855,0.8790110819351107,0.5871886120996441
630,Jump - 2015 Remaster,Van Halen,1984 (Remastered),1984-01-04,0.21875,0.5030208937356204,0.8327918465441275,0.517200474495848
632,The Final Countdown,Europe,The Final Countdown (Expanded Edition),1986,0.1875,0.42621100740103396,0.817459611019627,0.4661921708185053
633,Hells Bells,AC/DC,Back In Black,1980-07-25,0.15625,0.3582798675670115,0.865080777960746,0.30011862396204037
634,Every Little Thing She Does Is Magic,The Police,Ghost In The Machine (Remastered 2003),1981-10-02,0.15625,0.20328837844409958,0.7487204592994794,0.5005931198102017
638,I Won't Back Down,Tom Petty,Full Moon Fever,1989-01-01,0.15625,0.403502865016866,0.6710579019983088,0.7473309608540925
640,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,1986-08-16,0.125,0.6280653186434972,0.8826828074235614,0.13879003558718858
642,Run To You,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),1984-11-05,0.09375,0.48187775512367287,0.834171525212515,0.5041518386714117
643,Rock the Casbah - Remastered,The Clash,Combat Rock (Remastered),1982,0.09375,0.5024223265558072,0.8214873826160488,0.7841043890865955
646,Hungry Like the Wolf - 2009 Remaster,Duran Duran,Rio (Collector's Edition),1982-05-10,0.09375,0.4879756582680211,0.7982331211891941,0.6583629893238433
647,How Soon Is Now? - 2011 Remaster,The Smiths,Hatful of Hollow,1984,0.09375,0.8823441387179443,0.8207530375183587,0.3107947805456702
648,Shout,Tears For Fears,Songs From The Big Chair,1985-02-25,0.09375,0.3030495750796532,0.7395967777827229,0.44483985765124545
650,Separate Ways (Worlds Apart) [2023 Remaster],Journey,Frontiers (2023 Remaster),1983-02-01,0.0625,0.5137826328226809,0.8641684098090703,0.395017793594306
651,Glory Days,Bruce Springsteen,Born In The U.S.A.,1984-06-04,0.0625,0.42511363423804277,0.8620098802794962,0.5195729537366547
654,Edge of Seventeen - 2016 Remaster,Stevie Nicks,Bella Donna (2016 Remastered),1981-07-27,0.03125,0.38752236833080816,0.8087587342560862,0.5397390272835112
655,Beds Are Burning - Remastered,Midnight Oil,Diesel And Dust,1987-10-02,0.03125,0.4356758509318321,0.7239084961502515,0.7319098457888493
656,Don't Stand So Close To Me,The Police,Zenyatta Mondatta (Remastered 2003),1980-10-03,0.03125,0.5674167461638704,0.761693889358672,0.7864768683274022
657,Hurts So Good,John Mellencamp,American Fool,1982,0.03125,0.47475106463902045,0.8531087275802217,0.7698695136417556
658,Hysteria,Def Leppard,Hysteria,1987-08-03,0.03125,0.3597949907409141,0.8486136454670881,0.6204033214709371
659,Call Me,Blondie,Call Me,2004-01-01,0.03125,0.5820941122188763,0.8228225555209401,0.494661921708185
660,Fight For Your Right,Beastie Boys,Licensed To Ill,1986-11-15,0.0,0.5256791555214706,0.8310783746495172,0.4353499406880189
661,Every Rose Has Its Thorn - 2003 Remaster,Poison,Open Up And Say...Ahh! (20th Anniversary Edition),1988-03-21,0.0,0.5665874812168372,0.8475232542614269,0.4685646500593119
662,SPIDER,"GIMS, DYSTINCT",SPIDER,2024-05-10,0.1875,0.44053920926781526,0.808246917975878,0.8149466192170817
663,Bolide Noir,"Central Cee, JRK 19",Bolide Noir,2024-08-22,0.0625,0.5339219243934834,0.8508611865236548,0.6975088967971529
664,MAMI WATA,"Gazo, Tiakola",LA MELO EST GANGX,2023-12-01,0.0,0.2410978719689743,0.8612310294183098,0.6714116251482798
666,Rockstar,LISA,Rockstar,2024-06-27,0.46875,0.5658205670177014,0.8667719969736082,0.631079478054567
667,Supernova,aespa,Armageddon - The 1st Album,2024-05-27,0.125,0.44124377271905385,0.8759846900173573,0.7224199288256227
668,Armageddon,aespa,Armageddon - The 1st Album,2024-05-27,0.1875,0.2661566375488675,0.9256086163158129,0.6631079478054566
669,Small girl (feat. D.O.),"Lee Young Ji, D.O.",16 Fantasy,2024-06-21,0.125,0.7526795233908832,0.8621211446882372,0.7520759193357057
670,SPOT!,"ZICO, JENNIE",SPOT!,2024-04-26,0.3125,0.3662046476247483,0.8842850149094308,0.8766310794780544
671,How Sweet,NewJeans,How Sweet,2024-05-24,0.3125,0.4719265757592764,0.9069161956473364,0.7912218268090154
672,SHEESH,BABYMONSTER,BABYMONS7ER,2024-04-01,0.3125,0.5657457461202249,0.85816013173706,0.7568208778173191
673,LIKE THAT,BABYMONSTER,BABYMONS7ER,2024-04-01,0.21875,0.3283016279780277,0.7781387689705818,0.8718861209964411
674,Smoothie,NCT DREAM,DREAM( )SCAPE,2024-03-25,0.03125,0.3780949352487483,0.890983132315635,0.7888493475682088
675,Drama,aespa,Drama - The 4th Mini Album,2023-11-10,0.3125,0.5094741961429827,0.9369130802438916,0.6026097271648873
690,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,1994-10-28,0.59375,0.6295430313686614,0.8051092616493837,0.23724792408066428
691,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,2023-07-07,0.125,0.36429671473909336,0.788085807112021,0.7081850533807829
697,The Night We Met,Lord Huron,Strange Trails,2015-04-06,0.625,0.778087453159001,0.7594686011838534,0.3701067615658362
699,Sweater Weather,The Neighbourhood,I Love You.,2013-04-22,0.6875,0.4660593703821478,0.9086519204236949,0.564650059311981
700,I Wanna Be Yours,Arctic Monkeys,AM,2013-09-09,0.6875,0.11362176789310596,0.7632293381992968,0.3890865954922894
702,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",Flower Boy,2017-07-21,0.6875,0.1823946428237408,0.7659664426543238,0.5005931198102017
703,Yellow,Coldplay,Parachutes,2000-07-10,0.65625,0.7735670239364525,0.8103609417419556,0.3475682087781732
705,That's What I Like,Bruno Mars,24K Magic,2016-11-17,0.625,0.5284911742516354,0.860785971783346,0.8505338078291814
706,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,2012-12-07,0.65625,0.5903929967639963,0.8784992656549023,0.6998813760379595
707,Bed Chem,Sabrina Carpenter,Short n' Sweet,2024-08-23,0.6875,0.2848493917684543,0.8383773198629223,0.7153024911032028
708,Like Him (feat. Lola Young),"Tyler, The Creator, Lola Young",CHROMAKOPIA,2024-10-28,0.59375,0.29153962701782615,0.8219324402510125,0.3036773428232503
709,Night Changes,One Direction,FOUR (Deluxe),2014-11-17,0.65625,0.4407948473341939,0.7987894432328987,0.6358244365361803
710,Rockin' Around The Christmas Tree,Brenda Lee,Merry Christmas From Brenda Lee,1964-10-19,0.46875,0.11086586483604877,0.7766033201299569,0.5480427046263344
711,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",The Idol Episode 4 (Music from the HBO Original Series),2023-06-23,0.65625,0.22148856175529835,0.8327473407806312,0.15183867141162513
712,Just the Way You Are,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,0.53125,0.3723337261430452,0.8514842672126041,0.5919335705812574
714,NIGHTS LIKE THIS,The Kid LAROI,THE FIRST TIME,2023-11-10,0.625,0.5815703659365397,0.8691308024389159,0.41043890865954913
715,Iris,The Goo Goo Dolls,Dizzy up the Girl,1998,0.59375,0.6647836740801709,0.7915572566647382,0.2123368920521945
716,In the End,Linkin Park,Hybrid Theory (Bonus Edition),2000,0.625,0.3481541061085029,0.8405581022742445,0.49822064056939497
718,Juno,Sabrina Carpenter,Short n' Sweet,2024-08-23,0.59375,0.5062818378506451,0.8764520005340692,0.5895610913404508
719,Riptide,Vance Joy,Dream Your Life Away (Deluxe Edition),2014-08-05,0.53125,0.32639993016716246,0.8221772219502426,0.41162514827995245
720,Heavy Is the Crown,Linkin Park,From Zero,2024-11-15,0.3125,0.4902888710150079,0.8882905336241044,0.5160142348754447
723,Santa Tell Me,Ariana Grande,Santa Tell Me,2014-11-24,0.4375,0.8888909672471523,0.8073122969424541,0.461447212336892
724,Jingle Bell Rock,Bobby Helms,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),1957-12-02,0.375,0.4389492651964361,0.7828563799011973,0.7330960854092526
726,LA INOCENTE,"Mora, Feid",MICRODOSIS,2022-04-01,0.3125,0.26565159649090003,0.8941875472873738,0.7366548042704626
727,PERRO NEGRO,"Bad Bunny, Feid",nadie sabe lo que va a pasar mañana,2023-10-13,0.5,0.29150221656908787,0.9211580399661756,0.9193357058125741
728,BUBALU,"Feid, Rema",BUBALU,2023-09-22,0.0,0.3908394281189404,0.8552227513462994,0.7651245551601423
729,HACIENDO QUE ME AMAS,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,0.09375,0.7521308368093877,0.8121411722818106,0.5314353499406879
730,Tan Bonita,Piso 21,El Amor En Los Tiempos Del Perreo,2021-03-18,0.0,0.38456070780569024,0.8103831946237039,0.8113879003558717
731,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo (Remix),2021-04-01,0.3125,0.38110024129739445,0.8150117940273266,0.7283511269276394
732,Cómo Te Atreves,Morat,Sobre El Amor Y Sus Efectos Secundarios,2016-06-17,0.125,0.5091873827026556,0.8695536071921315,0.5705812574139976
733,Tacones Rojos,Sebastian Yatra,Tacones Rojos,2021-10-22,0.0,0.45968712394705186,0.8929191330277272,0.7259786476868326
734,Fuera del mercado,Danny Ocean,@dannocean,2022-02-17,0.25,0.26658062263456855,0.8454759891405937,0.3760379596678529
735,Ojitos Lindos,"Bad Bunny, Bomba Estéreo",Un Verano Sin Ti,2022-05-06,0.375,0.19093669528565999,0.8433397124927678,0.6061684460260972
736,Otro Atardecer,"Bad Bunny, The Marías",Un Verano Sin Ti,2022-05-06,0.21875,0.36609241627853334,0.8200854510659131,0.7603795966785291
737,Yo No Soy Celoso,Bad Bunny,Un Verano Sin Ti,2022-05-06,0.0625,0.5779851979324493,0.8315234322844809,0.8730723606168446
738,Neverita,Bad Bunny,Un Verano Sin Ti,2022-05-06,0.21875,0.4533585230354839,0.8040411233254707,0.8778173190984578
739,Un Coco,Bad Bunny,Un Verano Sin Ti,2022-05-06,0.25,0.6402548898574041,0.8718456540121946,0.8339264531435349
740,Andrea,"Bad Bunny, Buscabulla",Un Verano Sin Ti,2022-05-06,0.1875,0.33523503114419867,0.7435577907339002,0.7841043890865955
741,PROVENZA,KAROL G,PROVENZA,2022-04-22,0.09375,0.3847041145258538,0.7930259468601184,0.8706998813760379
742,Inolvidable,"Ovy On The Drums, Beéle",Inolvidable,2020-01-15,0.0625,0.5650474177437761,0.8612310294183098,0.8351126927639382
743,DESPECHÁ,ROSALÍA,DESPECHÁ,2022-07-28,0.09375,0.5033700579238449,0.8260714762561753,0.9288256227758006
744,"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,0.375,0.4908749680452417,0.8477235301971606,0.5753262158956108
745,telepatía,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,2020-12-04,0.40625,0.2161388675857167,0.7705505362944503,0.6132858837485171
746,AMOR DE CINE,HUMBE,AURORA,2021-11-11,0.09375,0.8771066758945776,0.7939160621300458,0.22538552787663105
747,Gato de Noche,"Ñengo Flow, Bad Bunny",Gato de Noche,2022-12-22,0.0,0.27852702593167616,0.8845297966086609,0.8967971530249109
748,un x100to,"Grupo Frontera, Bad Bunny",un x100to,2023-04-17,0.21875,0.21082658386487346,0.880479772130491,0.5136417556346381
749,Si No Estás,iñigo quintero,Si No Estás,2022-09-23,0.375,0.3050136236384156,0.7771373892919133,0.47568208778173193
750,CLASSY 101,"Feid, Young Miko",FERXXOCALIPSIS,2023-12-01,0.34375,0.3166482731960371,0.8649917664337532,0.8564650059311981
751,Martin & Gina,Polo G,THE GOAT,2020-05-15,0.3125,0.27820280204261066,0.7973207530375184,0.8256227758007116
755,Chosen 1,Polo G,Die A Legend,2019-06-07,0.0,0.728612134702556,0.7075971338288309,0.7520759193357057
757,Lemonade (feat. NAV),"Internet Money, Gunna, Don Toliver, NAV",B4 The Storm,2020-08-28,0.28125,0.5657519811950147,0.8345053184387379,0.7876631079478055
759,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",Drip Harder,2018-10-05,0.34375,0.39408166700959585,0.817570875428368,0.9027283511269276
761,Roll in Peace (feat. XXXTENTACION),"Kodak Black, XXXTENTACION",Project Baby 2: All Grown Up,2017-08-18,0.09375,0.5658205670177014,0.8197071520761939,0.7247924080664293
762,No Heart,"21 Savage, Metro Boomin",Savage Mode,2016-07-15,0.0,0.5658829177655986,0.7777604699808626,0.9134045077105576
763,Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",Die A Legend,2019-06-07,0.1875,0.7407705305425141,0.8127642529707597,0.7544483985765124
765,Bank Account,21 Savage,Issa Album,2017-07-06,0.125,0.16031000791854505,0.7881080599937692,0.8873072360616844
766,Low Down,Lil Baby,My Turn (Deluxe),2020-05-01,0.125,0.4903948672864333,0.847411989852686,0.9798339264531434
768,10 Freaky Girls (with 21 Savage),"Metro Boomin, 21 Savage",NOT ALL HEROES WEAR CAPES (Deluxe),2018-11-06,0.15625,0.24124751376392767,0.7501891494948596,0.7841043890865955
769,Freestyle,Lil Baby,Too Hard,2017-12-01,0.28125,0.4407636719602453,0.8504383817704393,0.879003558718861
770,Walk Em Down (feat. Roddy Ricch),"NLE Choppa, Roddy Ricch",Top Shotta,2020-08-07,0.09375,0.21635709520335705,0.8561128666162269,0.8671411625148279
771,F.N,Lil Tjay,True 2 Myself,2019-10-11,0.15625,0.4414121197383763,0.7427566869909654,0.5112692763938315
772,Baby (Lil Baby feat. DaBaby),"Quality Control, Lil Baby, DaBaby",Quality Control: Control The Streets Volume 2,2019-08-16,0.125,0.36598642000710807,0.8096488495260137,0.9893238434163699
773,back to the moon,Gunna,a Gift & a Curse,2023-06-16,0.03125,0.5900750079497206,0.8631225243669056,0.7485172004744958
775,Stand By Me (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",Almost Healed,2023-05-26,0.0,0.5283228272323126,0.8506831634696694,0.6809015421115064
778,Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,2018-12-10,0.28125,0.7147266231458449,0.8484578752948507,0.627520759193357
779,Robbery,Juice WRLD,Death Race For Love (Bonus Track Version),2019-03-08,0.3125,0.1907558781167581,0.857203257821888,0.5776986951364175
780,1400 / 999 Freestyle (feat. Juice WRLD),"Trippie Redd, Juice WRLD",A Love Letter To You 3,2018-11-09,0.03125,0.5779353173341317,0.8361742845698519,0.8149466192170817
781,Wishing Well,Juice WRLD,Legends Never Die,2020-07-10,0.25,0.6276662738569552,0.8347723530197161,0.6097271648873072
782,All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,2018-12-10,0.46875,0.7025931676050456,0.8103831946237039,0.6346381969157769
783,Black & White,Juice WRLD,Goodbye & Good Riddance,2018-12-10,0.09375,0.615034012332978,0.8685522275134631,0.7591933570581257
784,Lonely At The Top,Asake,Work Of Art,2023-06-15,0.0625,0.3471751993665165,0.8081579064488852,0.7615658362989324
787,Goodbyes (feat. Young Thug),"Post Malone, Young Thug",Hollywood's Bleeding,2019-09-06,0.1875,0.6284456582056703,0.8849526013618765,0.4875444839857651
789,Trance (with Travis Scott & Young Thug),"Metro Boomin, Travis Scott, Young Thug",HEROES & VILLAINS,2022-12-02,0.4375,0.43752143306958974,0.8037518358627442,0.7461447212336891
792,Active,"Asake, Travis Scott",Lungu Boy,2024-08-08,0.0,0.3970433275347139,0.8003471449552718,0.8695136417556345
799,Life Goes On,"Lil Baby, Gunna, Lil Uzi Vert",Harder Than Ever,2018-05-18,0.125,0.5653529364084724,0.7951844763896925,0.6880189798339263
802,Easy On Me,Adele,Easy On Me,2021-10-14,0.28125,0.5778417912122857,0.8038631002714852,0.5551601423487543
803,Wrecking Ball,Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,0.3125,0.44056414956697415,0.8318349726289556,0.4673784104389086
804,All of Me,John Legend,Love In The Future (Expanded Edition),2013-08-30,0.46875,0.4403521570241236,0.81398816146691,0.33926453143534985
805,Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",The Truth About Love,2012-09-18,0.46875,0.2849117425163516,0.809337309181539,0.7615658362989324
806,Counting Stars,OneRepublic,Native,2014-01-01,0.09375,0.4533398178111148,0.860541190084116,0.6251482799525504
807,Unstoppable,Sia,This Is Acting (Deluxe Version),2016-10-21,0.28125,0.7762294008716637,0.8635008233566247,0.3938315539739027
811,Stick Season,Noah Kahan,Stick Season,2022-10-14,0.59375,0.4276700149018288,0.8168587832124261,0.6263345195729537
812,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,2012-12-07,0.59375,0.14646190681057225,0.7787395967777828,0.564650059311981
813,Story of My Life,One Direction,Midnight Memories (Deluxe),2013-11-25,0.5625,0.4474601422844067,0.8420712982331213,0.5504151838671411
